,Datetime,Tweet Id,Text
181,2020-08-11 18:51:09,1293258671196000256,"Delta Airlines flight #DAL3186 spotted at 12,525 feet! https://t.co/1Eoabuje1j"
182,2020-08-11 18:50:10,1293258422419197953,"Delta Airlines flight #DAL723 spotted at 17,200 feet! https://t.co/BDw31nzufx"
183,2020-08-11 18:48:51,1293258094026223616,"Delta Airlines flight #DAL234 spotted at 29,975 feet! https://t.co/Kkq8WpfrId"
184,2020-08-11 18:48:04,1293257895161651201,"Delta Airlines flight #DAL3186 spotted at 17,150 feet! https://t.co/1Eoabuje1j"
185,2020-08-11 18:46:54,1293257601396998144,@AlastairJMarsh @business For perspective Delta Airlines has a market cap of $19B
186,2020-08-11 18:45:39,1293257286429765632,"Delta Airlines flight #DAL1180 spotted at 3,675 feet! https://t.co/snV95QnbMX"
187,2020-08-11 18:45:23,1293257220067532800,"Delta Airlines flight #DAL821 spotted at 6,000 feet! https://t.co/1UAuHqrgNV"
188,2020-08-11 18:42:07,1293256396574568448,"Delta Airlines flight #DAL723 spotted at 29,100 feet! https://t.co/BDw31nzufx"
189,2020-08-11 18:41:40,1293256286243631105,DELTA Airlines has reportedly removed booking reservation for Portland - London Heathrow sector 2020/21 operation w… https://t.co/Sb5IMJJm8e
190,2020-08-11 18:39:22,1293255707509157889,"Delta Airlines flight #DAL619 spotted at 8,900 feet! https://t.co/EYMIFrEGQ7"
191,2020-08-11 18:37:01,1293255112866050048,"Enquanto o processo da joint-venture é apreciado pelos órgãos competentes, as duas empresas trabalham seu acordo de… https://t.co/Kst8GaFNip"
192,2020-08-11 18:36:26,1293254968971915264,"Delta Airlines flight #DAL234 spotted at 2,900 feet! https://t.co/Kkq8WpfrId"
193,2020-08-11 18:36:11,1293254903100366849,"Delta Airlines flight #DAL2216 spotted at 8,400 feet! https://t.co/Nngz1ws6xX"
194,2020-08-11 18:33:40,1293254270670630912,"Delta Airlines flight #DAL2216 spotted at 11,575 feet! https://t.co/Nngz1ws6xX"
